DNSGAII-A,DNSGAII-B,NSGAIII,MOEAD,RVEA
0.9819963447580646,0.9727516310483871,0.8877771228287843,1.0038370745967744,0.9925248718982631
0.9731277782258063,0.9259287059553349,0.8850516358560794,1.0206567957506203,0.9028531116625311
0.9667885685483872,0.9465322116935486,0.9907779838709678,0.9900011526054592,0.9749324032258064
0.8928611848635236,0.839255423076923,0.9053536954094294,1.0285189193548387,1.0395417382133993
0.9743464032258067,1.0025555987903225,0.885739558312655,0.8173829832506204,0.9667713911290325
0.9684918940756824,0.9051956954094293,0.8581128197890819,0.9095665564516131,0.9498775685483871
0.9764271129032258,0.9967167782258064,0.9524346532258064,1.005450804435484,0.9231858295595534
0.9961250141129034,0.9383893371588091,0.9749564032258065,1.1353548467741934,0.908683365177833
0.9339992816377172,0.9899343225806453,0.8757028304900747,1.0046987650434245,0.9738224516129033
0.9983736532258065,0.991701808467742,0.8829314404466502,0.9174064832506204,0.9624459736352358
